,0,1,2,3,4,5,6,7,8,9,10
35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36,1.0,1.0,1.0,0.25,1.0,0.25,1.0,0.25,0.25,0.5,0.25
37,0.16666666666666666,0.25,0.2,0.25,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.25,0.5,0.25
38,0.1111111111111111,0.125,0.1111111111111111,0.1,0.1,0.09090909090909091,0.1,0.1,0.1,0.1111111111111111,0.1
39,0.1111111111111111,0.125,0.1111111111111111,0.1,0.1,0.09090909090909091,0.1,0.1,0.1,0.1111111111111111,0.1
40,0.2,0.2,0.14285714285714285,0.2,0.16666666666666666,0.2,1.0,0.14285714285714285,0.25,0.16666666666666666,0.25
41,0.1111111111111111,0.125,0.1111111111111111,0.1,0.1,0.09090909090909091,0.1,0.1,0.1,0.1111111111111111,0.1
42,0.1111111111111111,0.125,0.1111111111111111,0.1,0.1,0.09090909090909091,0.1,0.1,0.1,0.1111111111111111,0.1
43,0.2,0.2,0.14285714285714285,0.2,0.16666666666666666,0.2,1.0,0.14285714285714285,0.25,0.16666666666666666,0.25
44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.2,0.2,0.16666666666666666,1.0,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.3333333333333333
46,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1.0,0.25,0.2,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0
49,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2,0.2,0.25,0.25,0.3333333333333333,0.25
50,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
51,0.1111111111111111,0.125,0.1111111111111111,0.1,0.1,0.09090909090909091,0.1,0.1,0.1,0.1111111111111111,0.1
52,0.1111111111111111,0.125,0.1111111111111111,0.1,0.1,0.09090909090909091,0.1,0.1,0.1,0.1111111111111111,0.1
53,0.2,0.2,0.14285714285714285,0.2,0.16666666666666666,0.2,1.0,0.14285714285714285,0.25,0.16666666666666666,0.25
54,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.5
55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0
57,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1.0,0.2,0.14285714285714285,0.2,0.16666666666666666,1.0,1.0,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.3333333333333333
60,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
61,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.3333333333333333,0.5
62,0.125,0.125,0.125,0.14285714285714285,0.1,0.1,0.1,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.1111111111111111
63,1.0,1.0,1.0,0.25,1.0,0.25,0.25,0.25,1.0,1.0,1.0
64,0.2,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.2,0.125,0.125,0.16666666666666666,0.16666666666666666,0.16666666666666666
65,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.14285714285714285
67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.2,0.125,0.25,0.5,0.5,0.1111111111111111,0.14285714285714285,0.1111111111111111,0.5,0.5,0.5
72,0.25,1.0,1.0,0.25,0.25,0.25,0.25,0.25,0.3333333333333333,0.25,0.3333333333333333
73,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.14285714285714285,0.16666666666666666,0.14285714285714285
74,0.1111111111111111,0.125,0.1111111111111111,0.1,0.1,0.09090909090909091,0.1,0.1,0.1,0.1111111111111111,0.1
75,0.1111111111111111,0.125,0.1111111111111111,0.1,0.1,0.09090909090909091,0.1,0.1,0.1,0.1111111111111111,0.1
76,0.2,0.2,0.14285714285714285,0.2,0.16666666666666666,0.2,1.0,0.14285714285714285,0.25,0.16666666666666666,0.25
77,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.5
78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
79,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
80,0.16666666666666666,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
81,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
82,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.5
83,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
85,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
86,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
87,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
91,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
93,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
96,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.2,0.14285714285714285,0.2,0.2,0.2,0.125,0.16666666666666666,0.125,0.25,0.2,0.25
99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
100,1.0,1.0,1.0,0.25,1.0,0.25,1.0,0.25,0.25,0.5,0.25
101,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.25,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
105,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0
106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
107,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.125,0.125,0.09090909090909091,0.1111111111111111,0.09090909090909091,0.2,1.0,0.2
108,1.0,1.0,1.0,1.0,0.16666666666666666,0.25,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
109,0.16666666666666666,1.0,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,0.125,0.125,1.0,1.0,1.0
110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
111,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.5
112,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333
113,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
114,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
115,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0,0.25,1.0
116,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1.0,0.14285714285714285,1.0,1.0,0.25,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,0.16666666666666666,1.0
121,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
122,0.2,0.2,0.16666666666666666,1.0,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.3333333333333333
123,0.2,0.5,0.2,0.5,1.0,0.2,0.5,0.2,1.0,0.5,1.0
124,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0
125,0.2,0.5,0.2,0.5,1.0,0.2,0.5,0.2,1.0,0.5,1.0
126,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
127,0.25,0.25,0.16666666666666666,0.2,0.16666666666666666,0.2,0.25,0.16666666666666666,0.16666666666666666,0.2,0.16666666666666666
128,0.2,0.2,0.125,0.2,0.2,0.125,0.125,0.125,0.2,0.2,0.2
129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
130,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666
133,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
136,1.0,1.0,0.14285714285714285,0.2,0.16666666666666666,0.2,0.2,0.14285714285714285,1.0,0.16666666666666666,1.0
137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
138,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,1.0,0.2,1.0
139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
140,0.125,0.3333333333333333,0.16666666666666666,1.0,0.125,0.125,0.125,0.125,0.2,0.3333333333333333,0.2
141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142,1.0,1.0,1.0,0.25,1.0,0.25,1.0,0.25,0.25,0.5,0.25
143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
144,0.14285714285714285,0.16666666666666666,0.25,0.16666666666666666,0.14285714285714285,0.16666666666666666,1.0,0.25,0.16666666666666666,1.0,0.16666666666666666
145,0.25,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0.25,0.25
146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
147,0.2,0.25,0.14285714285714285,0.2,0.16666666666666666,0.2,0.2,0.14285714285714285,0.25,0.16666666666666666,0.25
148,0.16666666666666666,1.0,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,0.125,0.125,1.0,1.0,1.0
149,1.0,1.0,1.0,0.25,1.0,0.25,1.0,0.25,0.25,0.5,0.25
150,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
151,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
152,0.5,1.0,1.0,0.5,0.5,0.5,0.25,0.25,0.25,0.5,0.25
153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
154,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333
155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
156,0.16666666666666666,0.3333333333333333,0.25,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.2,0.2,0.2,0.25,0.25,1.0,0.25
159,0.25,0.25,1.0,0.25,0.25,0.25,0.25,0.25,0.25,1.0,0.25
160,0.1,0.1,0.08333333333333333,0.125,0.09090909090909091,0.1,0.125,0.08333333333333333,0.3333333333333333,0.09090909090909091,0.3333333333333333
161,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
162,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
163,0.5,1.0,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.5,0.5,0.16666666666666666,0.5
164,0.16666666666666666,0.125,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.125,0.125,0.125,0.16666666666666666,0.14285714285714285,0.16666666666666666
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.16666666666666666,0.14285714285714285,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2,0.14285714285714285
167,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.1111111111111111,0.1111111111111111,0.125,0.1111111111111111,0.16666666666666666,0.2,0.16666666666666666
168,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333
169,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
170,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0,0.25
171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
172,1.0,0.14285714285714285,0.16666666666666666,0.125,0.125,0.09090909090909091,0.1111111111111111,0.09090909090909091,1.0,0.14285714285714285,1.0
173,0.16666666666666666,0.2,1.0,0.2,0.16666666666666666,0.2,0.25,1.0,0.2,0.3333333333333333,0.2
174,0.25,0.25,0.3333333333333333,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.2,0.25,0.2
175,1.0,1.0,1.0,0.25,1.0,0.25,1.0,0.25,0.25,0.5,0.25
176,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
177,0.16666666666666666,0.2,1.0,0.2,0.16666666666666666,0.2,0.25,1.0,0.2,0.3333333333333333,0.2
178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.14285714285714285,0.14285714285714285,0.125,0.2,0.14285714285714285,0.125,0.125,0.125,0.2,0.14285714285714285,0.2
181,0.16666666666666666,1.0,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.25,0.16666666666666666,0.25
182,0.2,0.2,0.2,0.2,0.125,0.16666666666666666,0.2,0.125,0.2,0.2,0.2
183,0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,1.0,0.125,0.14285714285714285,1.0,0.16666666666666666,1.0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
185,0.16666666666666666,1.0,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,0.125,0.125,1.0,1.0,1.0
186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
187,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
189,1.0,1.0,1.0,0.25,1.0,0.25,1.0,0.25,0.25,0.5,0.25
190,0.16666666666666666,0.25,0.2,0.25,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.25,0.5,0.25
191,0.2,0.2,0.14285714285714285,0.2,0.16666666666666666,0.2,1.0,0.14285714285714285,0.25,0.16666666666666666,0.25
192,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0
193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
194,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
196,0.16666666666666666,1.0,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,0.125,0.125,1.0,1.0,1.0
197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
198,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0
199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
200,0.16666666666666666,1.0,0.25,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
201,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
202,0.3333333333333333,0.2,0.2,1.0,0.2,0.2,0.2,1.0,1.0,0.25,1.0
203,0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,1.0,0.125,0.14285714285714285,1.0,0.16666666666666666,1.0
204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
205,0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,1.0,0.125,0.14285714285714285,1.0,0.16666666666666666,1.0
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0.16666666666666666,0.2,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.16666666666666666,0.2
208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
209,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.2,0.25
210,1.0,1.0,1.0,1.0,0.16666666666666666,0.25,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
211,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
212,0.2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.125
213,0.125,0.125,0.1111111111111111,0.125,0.1111111111111111,0.125,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2,0.1111111111111111
214,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0,0.3333333333333333,1.0
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.2,0.2,0.2,0.25,0.25,0.3333333333333333,0.25
217,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5
218,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
219,0.14285714285714285,0.16666666666666666,0.25,0.16666666666666666,0.14285714285714285,0.16666666666666666,1.0,0.25,0.16666666666666666,1.0,0.16666666666666666
220,0.5,0.5,0.5,0.5,0.14285714285714285,0.2,0.5,0.14285714285714285,0.25,0.5,0.25
221,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333
222,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
223,0.5,0.5,1.0,0.14285714285714285,0.14285714285714285,0.1,0.125,0.1,0.25,0.16666666666666666,0.25
224,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333
225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
226,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0,0.25,1.0
227,1.0,0.3333333333333333,1.0,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0
228,0.25,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0.25,0.25
229,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.125,0.16666666666666666,0.125,1.0,0.14285714285714285,1.0
